IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall,Refdatum,NeuGenesen,AnzahlGenesen
9,Bayern,SK München,A35-A59,M,1,0,1069211,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-14T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069212,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-15T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,2,0,1069213,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-17T00:00:00.000Z,0,2
9,Bayern,SK München,A35-A59,M,1,0,1069214,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-18T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069215,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-18T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069216,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-19T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069217,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-20T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,2,0,1069218,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-21T00:00:00.000Z,0,2
9,Bayern,SK München,A35-A59,M,27,0,1069219,2020-03-21T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-21T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069220,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-09T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069221,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-10T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069222,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-13T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069223,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-13T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069224,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-14T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069225,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-15T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069226,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-16T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069227,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-17T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069228,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-18T00:00:00.000Z,0,1
9,Bayern,SK München,A35-A59,M,1,0,1069229,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-18T00:00:00.000Z,-9,0
9,Bayern,SK München,A35-A59,M,1,0,1069230,2020-03-22T00:00:00.000Z,09162,"08.04.2020, 00:00 Uhr",0,-9,2020-03-19T00:00:00.000Z,0,1
